89212	French officials disclose that France is to supply South Africa with two destroyer escorts.
89213	French officials disclose that France is to supply South Africa with two destroyer escorts.
82261	French President émile François Loubet pays a state visit to Tunisia. A military review of thousands of native troops i
74666	French President Jacques Chirac visits Algeria in an effort to improve relations between the two countries. It is the first off
81462	French protectorate is imposed on Tunisia.
91572	French Trade and Industry Minister on week-long visit to SA.
83397	French troops have occupied the bilad al-siba, an under-populated desert region in southern Morocco.
83693	French troops move into downtown Bangui, Central African Republic, to help quell an army uprising.
74025	French warplanes bomb Libyan airfield in northern Chad used as support centre for rebels in their offensive against President H
82022	French, Algerian, and Senegalese troops are to be sent to help put down the tribesmen revolt in Morocco. However, Germany has p
82076	French, Algerian, and Senegalese troops are to be sent to help put down the tribesmen revolt in Morocco. However, Germany has p
70840	French-British dual control in Egypt is suspended.
88727	French-Egyptian forces under  beat the Turks at the Battle of Aboukir.
90860	Fresh detention orders are issued for seven opponents of the South African Government freed by a court on Friday. The seven, in
83645	Frew McMillan, doubles player with Bob Hewitt and Wimbledon tennis champion, is born in Springs.
92428	Friederich Wilhelm Jannasch, co-founder of the SA Music Academy, is born in Mamre, Cape Colony.
89313	Friedrich Engels, German political philosopher who wrote The Communist  Manifesto (well-known in SA) with Karl Marx, dies in L
69705	Friedrich von Lindequist, new governor of German South West Africa, arrives in Lüderitzbucht.
81890	Friedrich Wilhelm Jannasch (76), co-founder of the SA Music Conservatory, dies in Stellenbosch.
89381	Friends Of The Earth offers to pay for Environment Minister Michael Meacher to attend the Earth Summit in South Africa after re
79809	From 1 June 1981, holders of Zimbabwean passports will require visas to enter South Africa. The Zimbabwean government reciproca
89222	From 2-9 August, police find seventy-five unidentified bodies of residents in the East Rand area.
69865	From this date the Bureau of State Security (BOSS) becomes a full portfolio of National Security under the Prime Minister who i
70424	Frontier between Uganda and East Africa is defined.
85695	Frontier between Uganda and East Africa is defined.
12604	Frontline states call on RSA government to release Mandela and end Apartheid
89773	Fulbert Youlou, first president (1960–63) of Congo (Brazzaville) is replaced by Alphonse Massamba-Debat, following a military
91070	Fulbert Youlou, first president (1960–63) of Congo (Brazzaville) is replaced by Alphonse Massamba-Debat, following a military
91071	Fulbert Youlou, first president (1960–63) of Congo (Brazzaville) is replaced by Alphonse Massamba-Debat, following a military
90337	Full citizenship is conferred on all inhabitants of Portuguese territories, including Mozambique and Angola.
88990	Funeral service of Rivonia trialist and MK cadre Wilton Mkwayi takes place in King William’s Town.  He was awarded this honour
70477	Further banning orders are gazetted, including that of the former leader of the South African Indian Congress, Yusuf Cachalia w
12896	Further chaos in Liberian civil war
92810	Further trouble erupts at a funeral in Soweto when a crowd of 4,000 attacks police. Retaliatory fire causes deaths and injuries
90195	FW de Klerk meets Zairean President Mobutu Sese Seko to try to forge a joint emergency strategy to rescue the teetering Angolan
82878	Fydell Edmund Garrett (41), newspaper editor, member of parliament and friend of Cecil John Rhodes, dies in Devon, England.
92283	G. H. (Harry) Atkins, SA sculptor, is born Wallasey, England.  He died in 1983 in Port Elizabeth.
69714	G.S (Smart) Gumede, S.A artist, is born in Ndedwe District, Natal.
89855	Gabon, the last of the four territories, which had formed French Equatorial Africa, achieves independence with Gabriel L&eacute
89856	Gabon, the last of the four territories, which had formed French Equatorial Africa, achieves independence with Gabriel L&eacute
88958	Gabriel A. Odé, official historian of the ZAR, is dismissed after differences of opinion between him and Drs Leyds, Mans
73411	Gabriel Adolf Ode is born in Schiedam, the Netherlands. Ode was the acting secretary of education in South Africa in 1891. He w
82117	Gabriel François de Vos Hugo, judge president of the Northern Cape region and champion for the use of Afrikaans in Natal schoo
79615	Gabriel Stephanus (Gaffie) du Toit, SA rugby player, is born in Kuils River, CP.
71874	Gagathura (Monty) Mohambry Naicker,  medical doctor and prominent politician, dies.
11802	Gamal Abdel Nasser becomes premier of Egypt
91993	Gambia achieves full internal self-government.
74159	Gambia becomes Africa’s 36th state when it gains independence from Britain.
12050	Gambia is admitted to the United Nations
82124	Gambia, who achieved independence on 18 Feb. 1965, becomes a republic within the Commonwealth.
129930	Gambian Government overthrown in military coup
88692	Gambian soldiers proclaim military government in Dakar, Senegal.
73422	Gamel Abdel Nasser is formally nominated to become the first president of the new United Arab Republic.
92365	Gana Makabeni, trade union leader and member of the National Executive Committee of the African National Congress (ANC) in the
82232	Gandhi and his rivals in the NIC go their separate ways.
148885	Gandhi demands end to White 'hooliganism'
148869	Gandhi supports APO's Day of Mourning
87333	Gandhi suspends Passive Resistance.
91753	Gangathura Mohambry (Monty) Naicker, medical doctor and prominent politician, is born in Durban.
90982	Gangs of armed men kill at least twenty-six commuters on a train travelling between George Goch and Denver stations in Johannes
86339	Gangsters turn out in force at the Winterveld Cemetery and disrupt the funeral of Dr Masuku, a former ANC activist and anti-cri
87906	Garfield Todd, Prime Minister of Southern Rhodesia (Zimbabwe) from 1953 to 1958, is born at Invercargill, New Zealand.
81534	Garth Erasmus, SA artist, is born in Uitenhage, Eastern Cape. He attended a teachers training program at Hewat Training College
81618	Garth Erasmus, SA artist, is born in Uitenhage, Eastern Cape. He attended a teachers training program at Hewat Training College
90993	Gary Bernard, photographer of The Star, commits suicide in Johannesburg
68963	Gary Jim Player, SA PGA golfer (US 1965, British 1959, 1968, 1974), is born in Johannesburg. He is founder of the Player Founda
71448	Gary Kirsten becomes the first SA cricket player to score 10 centuries in test cricket.
69963	Gary Kirsten, SA cricket player and stepbrother of Peter Kirsten, is born in Cape Town.
71302	Gary Muller, SA tennis player, is born.
90250	Gary Murray, SA welterweight, wins the World Boxing Union (WBU) world champion title.
72424	Gary Player condemns Government’s decision not to allow the Indian golfer of Natal, Papwa Sewgolum permission to play in the 19
86165	Gary Player wins the US Open golf tournament to become only the fourth winner to earn all four top-pro golf titles. Player, fro
86166	Gary Player wins the US Open golf tournament to become only the fourth winner to earn all four top-pro golf titles. Player, fro
148905	Gary Player won the US Open golf tournament and became the fourth winner to earn all four top-pro golf titles
71794	Gary Teichmann, Springbok rugby captain, is born.
90021	Gas belching from the volcanic Lake Nyos in the remote mountains of Cameroon kills more than 1,200 people and injures 500.
74590	Gaslights appear in Cape Town for the first time.
88592	Gawie Carelse, former SA rugby player, is born.
91573	Gazankulu Criminal Procedure Amendment Act No 9 commences.
72998	Gazankulu homeland holds elections for members of its legislative assembly, which has forty-three elected and forty-three nomin
87366	Gazankulu Police Act No 5 commences.
71308	Gazankulu: Social Pensions Amendment Act No 7 commences.
91736	Gé Korsten (71), popular SA tenor and actor, commits suicide in his Wilderness home.
70426	Gé Korsten, popular SA singer, is born in Rotterdam, the Netherlands. He came to SA at the age of nine years.
85697	Gé Korsten, popular SA singer, is born in Rotterdam, the Netherlands. He came to SA at the age of nine years.
73521	Gen. Bantu Holomisa announces the unbanning of the ANC, PAC, South African Communist Party, South African Students’ Organisatio
90747	Gen. Benjamin (Ben) Johannes Viljoen, Boer general, war hero and author, is born in Wodehouse district, Cape Colony.
91144	Gen. C.F. Beyers, Commandant-General of SA, resigns his commission in protest against the resolution of the government to enter
92060	Gen. Christiaan Botha, younger brother of Gen. Louis Botha, is born in Greytown, Natal.
85628	Gen. Christiaan Botha, younger brother of Gen. Louis Botha, is born in Greytown, Natal.
73009	Gen. Christiaan de Wet, accompanied by pres. M.T. Steyn, starts his journey at Doornberg, near Winburg, to invade the Cape Colo
91482	Gen. Christiaan Frederik Beyers, Boer general, is born in Stellenbosch.
73326	Gen. Christiaan Rudolph de Wet (67), well-known leader of Boer forces in the Anglo-Boer War 2, dies on his farm.  He was given
92095	Gen. Christiaan Rudolph de Wet, chief commandant of the Free State forces during Anglo-Boer War 2, is born on the farm Leeuwkop
92989	Gen. Constand Laubscher Viljoen, former head of the SADF and leader of the Vryheidsfront, is born in Standerton, Eastern Transv
90033	Gen. Constand Viljoen is re-elected as leader of the Vryheidsfront with a bare majority of one when he receives twenty-two vote
90273	Gen. Daniël (Dan) Pienaar, known for his fighting technique during WW2, is born near Ladybrand, OFS.
76748	Gen. David Johannes (Ou Kat) Joubert, South African explorer to East Africa, dies of malaria near Dar es Salaam, Tanzania.
69200	Gen. David Joubert (Ou Kat), explorer and leader of expeditions to East Africa, is born.
82811	Gen. Douglas MacArthur is appointed commander of the United Nations (UN) forces in Korea, including South Africans.
74420	Gen. George Pomeroy Colley deploys his troops overnight on Amajuba; Gen. Piet Joubert discovers it only at daybreak.
76718	Gen. H. C. Muller unveils a memorial for nine Boers who were killed in Anglo-Boer War 2. The memorial includes the name of Salm
74501	Gen. J.B.M. Hertzog announces in Parliament the final coalition agreement with Gen. J.C. Smuts.
87334	Gen. J.B.M. Hertzog founds The National Party in Smithfield, OFS.
73101	Gen. J.C. Smuts and Gen. Louis Botha establish “Het Volk” (The People), an Afrikaner political organisation.
73545	Gen. J.C. Smuts is elected as premier in the fourth general election of the Union of South Africa.   Burne: Chronicle of the Wo
92721	Gen. Jacobus Hercules (Koos) de la Rey, also known as ‘The Lion of Western Transvaal’ because of his brave leadership during th
81115	Gen. James Barry Munnik Hertzog, SA premier, is born at Soetendal, Wellington.
71468	Gen. Jan Kemp (74), SA warrior, politician and minister of defence, dies in Piet Retief.
87506	Gen. Jan Smuts visits Dublin to negotiate with Eamon de Valera and other Irish leaders on behalf of Britain.
90183	Gen. Johan van der Merwe, former commissioner of the SA police, is born in Ermelo, Tvl.
71789	Gen. Johannes (Jan) Gerhardus Celliers (70), initiator of the method to fire in full pursuit during Anglo-Boer War 2, dies.
88582	Gen. Johannes Gerhardus (Jan) Celliers, known for the way in which he eliminated the British artillerists during Anglo-Boer War
81767	Gen. Johannes Jacobus Pienaar, administrator of Transvaal, is born in Ladybrand, OFS.
83516	Gen. Kat Liebenberg (60), ex-chief of the SA defence force, dies of cancer in Pretoria.
83070	Gen. Louis Botha lays the corner stone of the Dutch Reformed church in Bosman street, Pretoria.
87766	Gen. Louis Botha, member of the church council of the Nederduitsche Hervormde Kerk, lays the corner stone of the Hervormde chur
70959	Gen. Louis Botha, SA premier, resigns because of the anti-British tone in the De Wildt speech by Gen. J.B.M. Hertzog. On reques
90282	Gen. Louis Botha, soldier and statesman and first prime minister of the Union of South Africa, dies in Pretoria.
91621	Gen. Louis Botha, soldier, statesman and first prime minister of the Union of South Africa, is born near Greytown, Natal. 
71163	Gen. Manie (Salomon Gerhardus) Maritz, member of the brave Danie Theron scout corps in Anglo-Boer War 2 and one of the leaders
88776	Gen. Manie (Salomon Gerhardus) Maritz, member of the Danie Theron scout corps in the Anglo-Boer War 2 and one of the leaders of
82499	Gen. Mark Wayne Clark, commander of the 5th American Army in North Africa and Italy in World War 2, is born.
81137	Gen. Nicolaas Smit (59), vice-president of the Volksraad of the Zuid-Afrikaansche Republiek, dies in Pretoria.
69361	Gen. P.A. Cronjé and 200 burgers declare the auction of a wagon of Piet Bezuidenhout in Potchefstroom, to pay arrear tax
81072	Gen. P.J. Joubert, politician and Commandant-General of the Zuid-Afrikaansche Republiek and political opponent of Pres. Paul Kr
72764	Gen. Petrus Jacobus Joubert, politician and Commander-in-Chief of the forces of the Transvaal during Anglo-Boer War 2, is born
76714	Gen. Piet Joubert, commander-in-chief of the Zuid-Afrikaansche Republiek, lays the cornerstone of the Dutch Reformed Mother Chu
69962	Gen. R.C. Hiemstra opens the Castle of Good Hope military museum in Cape Town, reflecting various aspects of military history s
92401	Gen. Sir Redvers Buller embarks at Southampton on board the Dunnottar Castle, one of his fellow-passengers being Winston Church
73342	Gen. Tafari Banti (Teferi Benti), Ethiopia’s chief of state, is killed in gun battle that breaks out around Addis Ababa headqua
87461	Gene Rockwell (54), SA rock singer of Heart, dies of cancer in Roodepoort, Transvaal. 
69451	General Adolf von Trotha replaces Theodor Leutwein as governor of German South West Africa.
70109	General Antonie (Rooi Michael) Prinsloo, commanding officer of the northern Free State commandoes during Anglo-Boer War 2, is s
71633	General Bantu Holomisa, who ousted Stella Sigcau in a coup, appoints himself as the Transkei’s military and government chief.
81494	General China, the operation undertaken by British authorities against the Mau Mau in Kenya, ends in failure.
81566	General China, the operation undertaken by British authorities against the Mau Mau in Kenya, ends in failure.
70506	General Christiaan Beyers, former Speaker of the Transvaal Parliament and Commandant-General of the Union Defence Force, drowns
90612	General Constand Viljoen is appointed as Chief of the South African Defence Force (SADF) and Lieutenant-General Jan Geldenhuys
88293	General Constand Viljoen reassures RENAMO leader Afonso Dhlakama that the agreement between South Africa and Mozambique to sett
74744	General Constand Viljoen registers a new party, the Freedom Front (Vryheidsfront), for the forthcoming April election. Date is
92218	General Constand Viljoen, Chief of South Africa’s Armed Forces admits on television that the military, without government autho
71164	General Dan Pienaar is killed as his aircraft crashes into Lake Victoria at Kisumu while returning to South Africa. The suburbs
90386	General De la Rey protests the British mistreatment of women and children.
87775	General Douglas MacArthur is named commander-in-chief of United Nations (UN) forces in Korea, including more than 800 South Afr
83832	General elections in South Africa. The Herenigde Nasionale Party (Re-united National Party) comes to power in coalition with th
82165	General Erwin Rommel’s Deutsches Afrika Korps forces the British out of Halfaya Pass, just southeast of Sollum, and back to the
82190	General Erwin Rommel’s Deutsches Afrika Korps forces the British out of Halfaya Pass, just southeast of Sollum, and back to the
69639	General Gamal Abdel Nasser becomes Egyptian head of state following the fall of President Mohamed Naguib.
76160	General Hendrik van den Bergh has a lengthy meeting (6-7 March) with Dr. E. Rhoodie in Paris and indicates afterwards that it h
83591	General Henri Lorillot is sent by the French premier, Pierre Pfimlim, to negotiate with General Raoul Salan, the Commander-in-C
83592	General Henri Lorillot is sent by the French premier, Pierre Pfimlim, to negotiate with General Raoul Salan, the Commander-in-C
70570	General Holomisa announces that he is abandoning a Supreme Court action aimed at forcing the ANC to reinstate him as a member a
72991	General Idi Amin Dada takes power in Uganda by military coup while the existing president, Milton Obote, is at a Commonwealth m
92568	General J.B.M. Hertzog rebukes National Party secessionists at a party congress in Bloemfontein.
72740	General J.B.M. Hertzog, as leader of the Opposition, announces he will introduce a motion calling on the Union of South Africa
79769	General J.B.M. Hertzog, as Prime Minister, forms a coalition government between the National party and the South African Party
85850	General J.M.B. Hertzog’s National Party wins the South African general election with an outright majority: race plays a critica
69885	General James Barry Munnik Hertzog (76), former SA prime minister, dies in Pretoria.
90958	General Jan C.G. Kemp resigns as officer in the SA army because of the war policy of the Botha government and joins the Rebelli
90883	General Jan Christiaan Smuts (80), former prime minister of SA, dies on his farm Doornkloof, near Pretoria.   The Star, 04 Sept
90462	General Jan Christiaan Smuts becomes Prime Minister of the Union of South Africa after the death of General Louis Botha on 27 A
81794	General Jan Christiaan Smuts, in charge of British, South African and Indian troops in Kenya, finally has the Germans on the ru
73573	General Jan Christian Smuts is appointed commander of UK and South African troops in the East African campaign of World War I.
70988	General Jan Kemp, acting SA minister of defence, announces during the Voortrekkereeufees festivities that Robertshoogte in Pret
90600	General Jan Smuts becomes prime minister of South Africa. This date is given as 31 August by Keesing’s Events of World Records.
76223	General Jan Smuts declares martial law in the Transvaal after mobilising the active citizen force in a bid to quell the dispute
84004	General Jan Smuts leaves Cape Town for London to attend the world economic conference.
70026	General Jan Smuts, SA premier, makes a notable speech to members of the British parliament, suggesting that the responsibility
79837	General JBM Hertzog, as prime minister, forms the first Nationalist government.
92713	General Johan van den Merwe, National Police Commissioner (1990-1995), admits that he gave the order in 1988 for the police to
71528	General Johan van der Merwe is appointed as new commissioner of police.
71834	General Johan van der Merwe resigns as Police Commissioner. General George Fivaz succeeds him.
70031	General Joseph Mobutu, later known as Mobutu Sese Seko, deposes President Joseph Kasavubu in the Congo.
69996	General Joseph-Désiré Mobutu ousts President Kasavubu in his second military coup in the Congo (Now Zaire).
87518	General Juvenal Habyarimana, a Hutu, comes to power in Rwanda in a bloodless coup, and remains president until his death in a p
91347	General Koos de la Rey is buried in Lichtenburg, Transvaal, in a very tense atmosphere.  From far and near veteran officers of
86457	General Law Amendment Act (Sabotage Act) No 76 commences.
82628	General Law Amendment Act No 37 commences. Section 17, the ninety-day detention law, authorises any commissioned officer to det
83679	General Law Amendment Act No 39 commences.
86323	General Law Amendment Act No 80 commences.
90791	General Louis Botha announces the South African government’s decision to carry the war into German South West Africa.
72420	General Louis Botha, as chairman of the Boer committee, announces his intention of convening public meetings in Transvaal distr
70382	General Louis Botha, SA prime minister, unveils a monument on the grave of Marthinus Wessel Pretorius, first president of the Z
74239	General Louis Botha’s Het Volk Party wins the general election in the Transvaal Colony.
69703	General Lucas Johannes Meyer, later president of the New Republic (Nieuwe Republiek) established on territory received as rewar
91965	General Magnus Malan acknowledges that South Africa has troops in Angola.
71261	General Montgomery, commander of the Allied forces in North Africa, is advised that he will be appointed commandant for D-day.
92739	General Motors becomes the fourth big US business to pull out of South Africa. It joins Honeywell, IBM and Warner. It is believ
149066	General Muhamed Lamari, head of Algeria's army, resigns for health reasons.
73748	General Murtula Ramat Muhammed, Nigerian head of state since a bloodless coup in 1975, is assassinated during a failed military
86114	General Nasser, president of Egypt, announces a plan to protect the ancient temples at Abu Simbel by moving them to a nearby si
90895	General Obasanjo and a delegation of sixteen Nigerians meet President de Klerk, Mandela, Buthelezi etc.
83498	General Raoul Salan, the Commander-in-Chief of the French army in Algiers formally recognises the Algerian juntas.
91278	General Ronnie van der Westhuizen, head of the South African special investigations unit on political violence, says that twent
92198	General Salomon Gerhardus (Manie) Maritz rebels against General Smuts’ order to invade German South-West Africa, goes over to e
71026	General Schalk Burger opens the Voortrekker Museum in the Church of the Covenant in Pietermaritzburg.
82541	General Smuts, on his way to the national delegation at Vereeniging to start peace negotiations, meets with General Lord Kitche
87505	Generals Louis Botha and Jan Smuts travel from Pretoria to Johannesburg to mediate in the first miners’ strike.
90184	Geoffrey Bongumusa Mduduzi Bhengu, member of parliament for the Inkatha Freedom Party and chairman of several commercial enterp
70030	Geoffrey Hlabangane, chief executive officer and director of New Seasons Resources, Johannesburg, since 1999, is born in Middel
70236	Geoffrey Lawrence Vinal Armstrong, S.A. artist, is born in Vereeniging, Transvaal.
90340	Geoffrey Walter Ashton Chubb (71), SA cricket player in five test matches, dies in East London.
81523	Geoffrey Walter Ashton Chubb, SA cricket player in five test matches, is born in East London.
81607	Geoffrey Walter Ashton Chubb, SA cricket player in five test matches, is born in East London.
74748	Georg Schmidt, first Protestant missionary (Moravian Brethren) in SA, who established a mission station under the Hottentots (K
91743	Georg Schmidt, first Protestant missionary (Moravian Brethren) in SA, who established a mission station under the Hottentots (K
89136	Georg Schmidt, first Protestant missionary (Moravian Brethren) in SA, who established a mission station under the Hottentots (K
87802	Georg Schmidt, first Protestant missionary (Moravian Brethren) in SA, who established a mission station under the Hottentots, a
88704	Georg Siegfried Johannes Kuschke, industrialist and managing director of the Industrial Development Corporation (IDC) is born i
89990	George Adamson (83), naturalist and husband of Joy, who wrote Born Free, and two of his assistants are killed by Somali poacher
92737	George Andrew Manuel, scholar, author and one of the first Coloured journalists in SA, dies in Cape Town.
69708	George Andrew Manuel, scholar, author and one of the first Coloured journalists in SA, is born in Johannesburg.
92985	George Arthur Heard, SA journalist, is born.
90327	George Cary Hobson, SA author, is born in Graaff-Reinet district. Together with his brother, S.B.  Hobson, they formed a uniqu
74332	George Charles Gunn (Anton de Waal), composer of Afrikaans songs, co-worker of Danie Bosman and Nico Carstens, is born.
87806	George Christopher Cato (79), Natal pioneer and first mayor of Durban, dies in the city.
74388	George Christopher Cato, Natal pioneer and first mayor of Durban, is born in London.   He comes from a Huguenot family, origi
86393	George Edward Stanhope Molyneux, archaeologist who discovered Tutankhamen’s grave together with Howard Carter, is born.
69524	George Finlay Bissett (60), SA cricket player in four tests, dies at Botha’s Hill, Natal.
69144	George Finlay Bissett, SA cricket player in four tests (1924-1928), is born in Kimberley.
70507	George Fullerton, SA cricketer and keeper-batsman (1947-51), is born.
92838	George Geoffrey Dawson (original surname: Robinson), SA journalist and editor of the Johannesburg The Star and later the London
86230	George Gwala disappears since dropped off at a taxi rank by police after taken from place of employment by them in order to hel
69487	George Hobson (55), SA author of mainly animal stories, dies in Cape Town. Nuusdagboek: feite en fratse oor 1000 jaar, Kaapstad
88618	George Hunter, light heavyweight boxer (Olympic gold 1948), is born in South Africa.
82008	George is proclaimed a separate district and the town is called George Town.  ;
82062	George is proclaimed a separate district and the town is called George Town.  ;
70279	George Lohmann, cricketer (in South Africa 18 Tests, 112 wickets), dies.
81795	George M. Theal, historian, author and teacher, dies in Wynberg, Cape Town.
74284	George Matanzima becomes Premier of the Transkei.
81482	George McCall Theal, historian and first archivist appointed by the Cape government, is born in Canada. He was the author of se
81553	George McCall Theal, historian and first archivist appointed by the Cape government, is born in Canada. He was the author of se
81083	George Mnyaluza Pemba (also documented as Mnyala, Milwa), SA artist, is born in Hillskraal, Korsten Village, Port Elizabeth. He
92899	George Msimang, SA artist, is born in Durban, Natal.
71352	George Mzimvube Matanzima, Prime Minister of the Transkei, 1979 and younger brother of Kaiser Matanzima, is born at Qamata,  Tr
73331	George Ramagaga, S.A. artist is born in Pimville, Johannesburg.
81114	George Rex (74), believed to be the son of George III and Hannah Lightfoot, who was banned to the Cape, dies in Knysna.
74324	George Rex, allegedly the son of King George III and Hannah Lightfoot, auctions his house in Cape Town and settles at Melkhoutk
70848	George Sammy Shane Maluleke, attorney and member of several law-related Boards and Commissions, is born in Wallmannstal, near P
73481	George Shabangu of KwaNdebele disappears, allegedly escaping from police custody while pointing out an arms cache in the veld.
90406	George Thembalake (15) dies in hospital after arrested at a student gathering in King William’s Town.
70846	George VI becomes King of England following the abdication of Edward VIII. The Royal family visited South Africa in 1947.
70956	George VI, who became king when his brother abdicated to marry Wallis Simpson, is born. He visited SA in 1947 with his family.
73497	George Walker discovers gold while laying the foundations for a house on the Witwatersrand.
87417	George Weideman, SA author, is born.
83987	George Whitehouse, a British engineer, decides to build a workshop for Uganda Railway in a swamp where Kenya’s capital, Nairobi
79343	George William Stow (60), who discovered coal at Vereeniging, dies in Vereeniging.
73266	George William Stow, diamond trader and auctioneer in Kimberley and discoverer of the coalfields near Vereeniging, is born in W
90293	Gerald Edward (Boysie) Bond (56), SA cricket player in one test (1938-1939), dies in Cape Town.
90138	Geraldine Joslyn Fraser-Moleketi, minister for the public service and administration of the Republic of South Africa since 17 J
85595	Gerard Bhengu (also Benghu Bengu), SA artist, is born at an outstation of Mariannhill Mission Station, Centecow, Bulwer distric
90713	Gerard Bhengu (also Benghu Bengu), SA artist, is born at an outstation of Mariannhill Mission Station, Centecow, Bulwer distric
76773	Gerard Jacob Theodoor Beelaerts van Blokland (54), co-founder of the Nederlandsch Zuid-Afrikaansche Vereeniging, dies.
80364	Gerard Moerdijk, SA architect of several church buildings and the Voortrekker monument, dies
79475	Gerard Sekoto (80), SA artist who left SA for Paris in 1947, dies.
70548	Gerard Sekoto, SA artist is born in Botshabelo, Middelburg, Transvaal. He left SA for Paris in 1947. He died in 1993.
87772	Gerda Hartman, SA soprano, is born.
86191	Gerda Theron, mother of Charlize Theron, shoots her husband in their home in Benoni.   The court later found that she did it
71012	Gerhard (Spiekeries) Viviers (72), former popular radio and TV sport commentator and actor, dies of cancer.
69883	Gerhard Johannes Beukes, SA dramatist, is born at Biesiepoort, Augrabies Falls, northwestern Cape.
81200	Gerhardus Cornelis Oosthuizen buys the section of the farm Lang Leegte, on which the main gold reef of the Witwatersrand was di
81425	Gerhardus Liebenberg, Free State cricket player, is born.
91480	Gerhardus Marthinus (Gert) Maritz (41), Voortrekker leader, dies at Sooilaer, Natal.
73778	German 5th Light Division, Rommel’s Afrika Corps, arrive at Tripoli.
91036	German and US military planes collide off the coast of Namibia killing thirty-three people.
73701	German East Africa Company is chartered.
92407	German Field Marshal Erwin Rommel, famous German commander of German forces in North Africa, suspected of complicity in the 20
82342	German representatives in Italy surrender during World War II.
71289	German South West Africa abolishes slavery of young children.
92324	German South West Africa’s first newspaper, the Windhuker Anzeiger, appears.
79839	Germans launch counteroffensive in North Africa in World War II.
74391	Germany annexes Tanganyika and Zanzibar.
89756	Germany apologises for the massacre of some 65 000 Hereros in South-West Africa (Namibia) by their soldiers during the 1904 reb
73227	Germany contests French rule in Morocco.
92360	Germany declares South West Africa a German protectorate, though the important port of Walvis Bay remained a British possession
90514	Germany invades Poland, starting World War 2.
86476	Germany rejects Britain’s call to effectively double aid for some of the world’s poorest countries, an adviser to Chancellor Ge
149132	Germany signs an unconditional surrender which ends World War II
82338	Germany’s main offensive on the Western Front in World War I ends. 
91500	Gerrie Coetzee, SA heavyweight boxing champion, wins the World Boxing Association (WBA) title in the US by knocking out America
86142	Gerrit Adriaan Middelberg, pioneer in the field of railway systems in SA, is born in Boskoop, the Netherlands.
91936	Gerrit Besselaar, cultural leader and Afrikaans author, arrives in Cape Town from the Netherlands and leaves for Bloemfontein t
91937	Gerrit Besselaar, cultural leader and Afrikaans author, arrives in Cape Town from the Netherlands and leaves for Bloemfontein t
69287	Gerrit Bon, organist and music lecturer in SA and Rhodesia, is born in Amsterdam, the Netherlands.
89348	Gerrit Jacobus van Niekerk, elected as ‘Chairman’ of the territory south and north of the Harts River,  issues a proclamation
83192	Gerrit Maritz, Voortrekker leader, marries Angenitha Maria Olivier.
82890	Gert Oosthuizen, Deputy Minister of Sport and Recreation in the Republic of South Africa since 10 May 2004, is born.
81466	Gert Petrus Swart, South African sculptor, is born in Durban.
69521	Gert Potgieter, SA singer who was killed in a car accident in 1977, is born.
74019	Gert van den Bergh, SA actor and first free-lance radio broadcaster who was honoured by the Suid-Afrikaanse Akademie vir Wetens
92487	Gert van den Bergh, SA actor and first free-lance radio broadcaster who was honoured by the Suid-Afrikaanse Akademie vir Wetens
72438	Gert van der Linde (75), former chairman of the old Cape Provincial Council            and MP, dies in Port Elizabet
82636	Gertrud Theiler, zoologist, researcher and teacher dies in Still Bay, Western Cape. She was a founder member of the Austin Robe
90875	Gertrud Theiler, zoologist, researcher and teacher is born in Pretoria. She was youngest daughter of Sir Arnold Theiler.
149068	Gertrude Shope, former president of the ANC Women's League, is born 
89766	Gertrude Shope, leader of the ANC Women’s League, is born in Johannesburg.
91060	Gertrude Shope, leader of the ANC Women’s League, is born in Johannesburg.
88581	Gertruida Anna Kestell, wife of the Rev. J.D. Kestell, is born in Stellenbosch.
88448	Gezina Kruger (70), wife of Pres. Paul Kruger, dies while he is in exile in Switzerland.
82715	Gezina Susanna du Plessis, wife of Pres. Kruger, is born.
74307	Ghana becomes a one-party Socialist state.
87509	Ghana boycotts goods from SA.
70395	Ghana drops diplomatic relations with Belgium.
87353	Ghana is proclaimed a republic with Francis Nwia Kofie Kwame Nkrumah, as its first president. Although it gained independence o
76153	Ghana, formerly the Gold Coast, is the first sub-Saharan African country to acquire independence. Dr Kwame Nkrumah is the first
89883	Ghanaian authorities lift state of emergency in northern towns of Tamale and Yendi.
70585	Ghanaian government breaks off diplomatic relations with Belgium.
84881	Ghanaian musician Kiki Gyan, who played with the band Osibisa, dies aged forty-seven.
149122	Ghana’s Black Stars, the only African team standing in the Quarter Finals of the 2010 FIFA World Cup in SA, are defeated by Uruguay
89158	Ghana’s president Kwame Nkrumah escapes an assassination attempt when a hand grenade is thrown into a crowd greeting him. The d
81181	Gibson Ncube, ANC, dies in Mozambique from poisoning, in an allegedly political assassination.
79504	Gideon Fagan, SA composer and conductor, dies.
69043	Gideon Fagan, SA composer and director, is born in Somerset West.
92892	Gideon Roos, SA actor, broadcaster and co-founder of SAMRO (South African Music Rights Organisation), is born in Worcester, CC.
89496	Gill Marcus, manager of Spoornet, former deputy governor of the SA Reserve Bank and deputy minister of Finance (1996-1999), is
70497	Giriyondo border post opens. Tourists can now travel through the Kruger National Park to Mozambique. The border post is part of
71285	Giuseppe Verdi’s magnificent opera, Aida, has its world premier in Cairo,  Egypt. The composer was commissioned to write the op
71276	Gladstone Sewela, former Mandela United Football Club member, is found near Zeerust hanging from a tree the day of his release
